sample_name	age	age_group	age_unit	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	description	elevation	env_biome	env_feature	env_matter	has_extracted_data	has_physical_specimen	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_location	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.G.CV331	26	worker	days	0	G.CV331	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV331	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	265	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV332	26	worker	days	0	G.CV332	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV332	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	267	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV333	26	worker	days	0	G.CV333	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV333	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	269	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV334	26	worker	days	0	G.CV334	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV334	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	271	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV335	26	worker	days	0	G.CV335	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV335	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	273	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV336	10	worker	days	0	G.CV336	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV336	7460	no	18.22	-65.99	XXQIITAXX	y	completed	371	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV337	10	worker	days	0	G.CV337	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV337	7460	no	18.22	-65.99	XXQIITAXX	y	completed	373	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV338	10	worker	days	0	G.CV338	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV338	7460	no	18.22	-65.99	XXQIITAXX	y	completed	375	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV339	10	worker	days	0	G.CV339	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV339	7460	no	18.22	-65.99	XXQIITAXX	y	completed	377	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV340	10	worker	days	0	G.CV340	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV340	7460	no	18.22	-65.99	XXQIITAXX	y	completed	379	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV341	10	worker	days	0	G.CV341	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV341	7460	no	18.22	-65.99	XXQIITAXX	y	completed	381	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV342	24	worker	days	0	G.CV342	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV342	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	383	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV343	24	worker	days	0	G.CV343	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV343	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	385	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV344	24	worker	days	0	G.CV344	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV344	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	387	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV345	24	worker	days	0	G.CV345	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV345	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	389	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV346	24	worker	days	0	G.CV346	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV346	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	391	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV43	12	worker	days	0	G.CV43	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV43	7460	no	18.22	-65.99	XXQIITAXX	y	completed	54	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV44	12	worker	days	0	G.CV44	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV44	7460	no	18.22	-65.99	XXQIITAXX	y	completed	56	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV45	12	worker	days	0	G.CV45	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV45	7460	no	18.22	-65.99	XXQIITAXX	y	completed	58	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV46	12	worker	days	0	G.CV46	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV46	7460	no	18.22	-65.99	XXQIITAXX	y	completed	60	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV47	12	worker	days	0	G.CV47	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV47	7460	no	18.22	-65.99	XXQIITAXX	y	completed	62	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV48	12	worker	days	0	G.CV48	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV48	7460	no	18.22	-65.99	XXQIITAXX	y	completed	64	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV72	21	worker	days	0	G.CV72	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV72	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	66	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV73	21	worker	days	0	G.CV73	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV73	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	68	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV74	21	worker	days	0	G.CV74	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV74	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	70	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV75	21	worker	days	0	G.CV75	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV75	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	72	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV76	21	worker	days	0	G.CV76	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV76	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	74	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV77	21	worker	days	0	G.CV77	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV77	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	76	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.CV90	unknown	drone	days	0	G.CV90	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV90	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	18	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.CV91	unknown	drone	days	0	G.CV91	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV91	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	20	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.CV92	unknown	drone	days	0	G.CV92	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV92	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	22	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.CV93	unknown	drone	days	0	G.CV93	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV93	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	24	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.CV94	unknown	drone	days	0	G.CV94	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV94	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	26	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.CV95	unknown	drone	days	0	G.CV95	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2050-01-01 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G-CV95	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	28	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.G.GVR165	1	worker	days	0	G.GVR165	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR165	7460	no	18.22	-65.99	XXQIITAXX	y	completed	167	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.GVR166	1	worker	days	0	G.GVR166	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR166	7460	no	18.22	-65.99	XXQIITAXX	y	completed	169	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.GVR167	1	worker	days	0	G.GVR167	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR167	7460	no	18.22	-65.99	XXQIITAXX	y	completed	171	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.GVR168	1	worker	days	0	G.GVR168	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR168	7460	no	18.22	-65.99	XXQIITAXX	y	completed	173	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.GVR169	1	worker	days	0	G.GVR169	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR169	7460	no	18.22	-65.99	XXQIITAXX	y	completed	175	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.G.GVR170	1	worker	days	0	G.GVR170	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Whole intestine tissue, with food content.	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	G.GVR170	7460	no	18.22	-65.99	XXQIITAXX	y	completed	177	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV171	unknown	drone	days	0	H.CJV171	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV171	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	142	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV172	unknown	drone	days	0	H.CJV172	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-24 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV172	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	144	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV173	unknown	drone	days	0	H.CJV173	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-24 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV173	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	146	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV174	unknown	drone	days	0	H.CJV174	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-24 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV174	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	148	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV175	unknown	drone	days	0	H.CJV175	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV175	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	150	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV176	unknown	drone	days	0	H.CJV176	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV176	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	152	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CJV189	5	nurse	days	0	H.CJV189	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV189	7460	no	18.22	-65.99	XXQIITAXX	y	completed	178	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV190	5	nurse	days	0	H.CJV190	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV190	7460	no	18.22	-65.99	XXQIITAXX	y	completed	180	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV191	5	nurse	days	0	H.CJV191	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV191	7460	no	18.22	-65.99	XXQIITAXX	y	completed	182	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV192	5	nurse	days	0	H.CJV192	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV192	7460	no	18.22	-65.99	XXQIITAXX	y	completed	184	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV193	5	nurse	days	0	H.CJV193	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV193	7460	no	18.22	-65.99	XXQIITAXX	y	completed	186	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV194	5	nurse	days	0	H.CJV194	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV194	7460	no	18.22	-65.99	XXQIITAXX	y	completed	188	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV195	12	worker	days	0	H.CJV195	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV195	7460	no	18.22	-65.99	XXQIITAXX	y	completed	190	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV196	12	worker	days	0	H.CJV196	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV196	7460	no	18.22	-65.99	XXQIITAXX	y	completed	192	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV197	12	worker	days	0	H.CJV197	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV197	7460	no	18.22	-65.99	XXQIITAXX	y	completed	194	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV198	12	worker	days	0	H.CJV198	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV198	7460	no	18.22	-65.99	XXQIITAXX	y	completed	196	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV199	12	worker	days	0	H.CJV199	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV199	7460	no	18.22	-65.99	XXQIITAXX	y	completed	198	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV200	12	worker	days	0	H.CJV200	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	no	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV200	7460	no	18.22	-65.99	XXQIITAXX	y	completed	200	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV201	21	worker	days	0	H.CJV201	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV201	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	202	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CJV202	21	worker	days	0	H.CJV202	y	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	yes	gut metagenome	GAZ:Puerto Rico	0	Complete Head	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	True	True	honey bee	Apis mellifera	H-CJV202	7460	yes	18.22	-65.99	XXQIITAXX	y	completed	204	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
